LogL_15M003M	LogT_15M003M	L(sun)_15M003M	T_15M003M
3.39325967	3.51903874	2473.202461	3303.99012
3.39325549	3.51903874	2473.178657	3303.99012
3.39325262	3.519039	2473.162313	3303.992098
3.39324993	3.51903929	2473.146995	3303.994304
3.3932473	3.51903958	2473.132018	3303.996511
3.39324419	3.51903993	2473.114308	3303.999173
3.39324044	3.51904036	2473.092953	3304.002445
3.39323595	3.51904087	2473.067385	3304.006325
3.39323054	3.51904148	2473.036578	3304.010965
3.39322401	3.51904222	2472.999394	3304.016595
3.39321614	3.51904312	2472.954581	3304.023442
3.39320662	3.51904421	2472.900373	3304.031735
3.39319508	3.51904553	2472.834664	3304.041777
3.39318109	3.51904714	2472.755007	3304.054026
3.39316407	3.51904911	2472.658102	3304.069013
3.39315781	3.51904973	2472.622461	3304.07373
3.3931517	3.51905041	2472.587674	3304.078904
3.39314853	3.51905072	2472.569627	3304.081262
1.8549295	3.65884012	71.60271665	4558.690626
1.83288436	3.66130261	68.05881137	4584.612245
1.82656768	3.66242308	67.07608092	4596.455713
1.82585185	3.66278142	66.9656132	4600.249852
1.82603744	3.66306321	66.99423618	4603.235671
1.82696129	3.66327425	67.13690091	4605.4731
1.8283945	3.66343557	67.35882457	4607.184135
1.83005604	3.66357227	67.61702207	4608.634536
1.83164498	3.66366946	67.86486351	4609.66601
1.83298178	3.66374052	68.07407989	4610.420313
1.83408979	3.6637927	68.24797816	4610.974283
1.83497329	3.66383397	68.38695866	4611.412474
1.83567306	3.66386714	68.49723802	4611.764692
1.83622755	3.66389385	68.58474843	4612.048334
1.83674548	3.66391577	68.66658988	4612.281122
1.83727042	3.66393728	68.74963867	4612.509567
1.8377986	3.66395806	68.83330143	4612.730271
1.83832521	3.66397861	68.91681686	4612.948542
1.83884747	3.66399915	68.9997425	4613.166717
1.8393643	3.66401977	69.08190418	4613.385752
1.83987469	3.66404061	69.16313809	4613.607135
1.84037755	3.6640617	69.24326695	4613.831184
1.84088968	3.66408148	69.32496835	4614.041326
1.84142183	3.66409943	69.40996573	4614.232035
1.84195856	3.66411672	69.49580021	4614.415739
1.84249268	3.66413385	69.58132267	4614.59775
1.84304104	3.66415197	69.66923471	4614.790288
1.84359408	3.66417092	69.75800953	4614.991654
1.84413604	3.66419023	69.84511552	4615.196855
1.84467084	3.6642097	69.93117735	4615.403765
1.84519704	3.66422948	70.01595873	4615.613979
1.84571934	3.66424909	70.10021339	4615.822396
1.84626437	3.66426612	70.18824284	4616.0034
1.84681986	3.66428216	70.27807546	4616.173888
1.84737398	3.66429788	70.36780108	4616.340981
1.84792317	3.66431356	70.45684144	4616.507655
1.84846588	3.66432933	70.54494188	4616.675291
1.84900215	3.66434515	70.63210509	4616.843465
1.84953164	3.66436106	70.71827197	4617.012603
1.85005526	3.66437695	70.80358697	4617.181533
1.85057374	3.66439277	70.88816591	4617.349726
1.85108688	3.66440853	70.97197322	4617.517287
1.8516191	3.66442184	71.0590014	4617.658804
1.85217056	3.66443334	71.14928826	4617.78108
1.85273528	3.66444297	71.24186499	4617.883475
1.853308	3.66445134	71.33587621	4617.972475
1.85388595	3.66445874	71.4308717	4618.051162
1.85446436	3.66446562	71.52606944	4618.12432
1.85504125	3.66447209	71.62114339	4618.193121
1.85561538	3.66447826	71.71588795	4618.258731
1.85618595	3.66448417	71.8101692	4618.321578
1.85675455	3.66448967	71.90424823	4618.380066
1.85732081	3.66449478	71.99806258	4618.434407
1.85790997	3.66449703	72.09580078	4618.458335
1.85852031	3.66449721	72.19719255	4618.460249
1.85913924	3.66449621	72.30015694	4618.449615
1.85978685	3.66449574	72.4080497	4618.444616
1.86043179	3.66449463	72.51565765	4618.432812
1.86107707	3.66449282	72.62348238	4618.413564
1.86172409	3.66449015	72.73175883	4618.385171
1.86237257	3.66448665	72.84044159	4618.347951
1.86302298	3.66448224	72.94961094	4618.301055
1.86367686	3.66447678	73.05952764	4618.242993
1.86433522	3.66447017	73.17036475	4618.172704
1.86499945	3.66446228	73.28236051	4618.088804
1.86569433	3.66445057	73.39970763	4617.964287
1.86641523	3.66443612	73.52164745	4617.810639
1.86715289	3.66441936	73.64663191	4617.632435
1.86790352	3.66440067	73.77403204	4617.433718
1.86866697	3.66438003	73.9038341	4617.214278
1.86944389	3.66435737	74.0361608	4616.973374
1.87023385	3.66433271	74.17095143	4616.711222
1.87103767	3.66430596	74.3083589	4616.426868
1.87185809	3.66427684	74.44886652	4616.117341
1.87269756	3.66424511	74.59291171	4615.780095
1.87355776	3.66421062	74.74080308	4615.413542
1.87444098	3.66417312	74.89295731	4615.015033
1.8753478	3.66413255	75.04949945	4614.583937
1.87628502	3.66408822	75.21163331	4614.112934
1.87726748	3.66403866	75.38196949	4613.586419
1.87828291	3.66398504	75.55842734	4613.01684
1.87932517	3.66392776	75.73997719	4612.40846
1.88039154	3.66386707	75.92617822	4611.763949
1.88148184	3.66380295	76.117031	4611.08311
1.88259571	3.66373541	76.31250504	4610.366066
1.88373401	3.66366438	76.51278496	4609.61209
1.8848982	3.6635897	76.71816385	4608.819503
1.88608993	3.66351122	76.92897218	4607.986733
1.8873089	3.66342895	77.14519835	4607.113908
1.88855643	3.66334279	77.36711991	4606.199989
1.88983369	3.66325265	77.59499152	4605.244049
1.89113989	3.66315862	77.82872037	4604.247066
1.89247599	3.66306065	78.06852787	4603.208537
1.89384255	3.66295876	78.31456681	4602.128703
1.89522494	3.66285439	78.56424476	4601.022849
1.89663693	3.66274661	78.82009065	4599.881143
1.89808149	3.6626354	79.0827003	4598.7034
1.89956072	3.66252054	79.35251941	4597.487319
1.90106958	3.66240237	79.62869164	4596.236529
1.90260813	3.66228096	79.91128788	4594.951799
1.90417933	3.662156	80.20091627	4593.629879
1.9057733	3.66202833	80.49581465	4592.279683
1.90738533	3.6618984	80.79515715	4590.905994
1.90902202	3.66176489	81.1002177	4589.494883
1.91065593	3.661632	81.40590898	4588.090756
1.91233377	3.66149402	81.72101837	4586.633302
1.91398621	3.66135719	82.03254964	4585.188453
1.91568286	3.66121685	82.35365146	4583.707012
1.91742686	3.66107075	82.68502461	4582.165277
1.91909989	3.66092959	83.00416595	4580.676165
1.92083248	3.66078362	83.33596716	4579.13682
1.92276438	3.6606184	83.70750163	4577.395096
1.92507195	3.66042149	84.1534548	4575.320166
1.92804206	3.66016574	84.73094693	4572.626617
1.93196382	3.65982442	85.49954824	4569.034317
1.93688995	3.65939456	86.47487641	4564.514174
1.94356053	3.65880636	87.81334688	4558.336269
1.95138893	3.65811395	89.41058368	4551.074554
1.96029992	3.65731553	91.26408837	4542.715408
1.96850329	3.65657863	93.00435603	4535.013978
1.97682993	3.65582835	94.80471347	4527.186126
1.98613721	3.65499344	96.85838201	4518.491192
1.99554713	3.6541455	98.97992719	4509.677652
2.00407667	3.65337659	100.9431075	4501.700419
2.01300553	3.65257084	103.0399241	4493.356121
2.02209025	3.6517499	105.2180503	4484.870424
2.03149648	3.65089806	107.5217886	4476.082268
2.04078778	3.65005645	109.8468936	4467.416563
2.05008642	3.64921393	112.2241746	4458.758292
2.05989612	3.64832383	114.7879025	4449.629287
2.06991134	3.64741362	117.4657727	4440.313359
2.08010321	3.64648608	120.2550186	4430.840125
2.09061838	3.64553109	123.2021764	4421.107653
2.10160831	3.64453643	126.3596197	4410.993624
2.11317639	3.64348615	129.7706231	4400.339146
2.12538865	3.64237411	133.4715334	4389.086197
2.13837105	3.64118967	137.5216423	4377.132265
2.15193671	3.63995006	141.8850737	4364.656397
2.16572341	3.6386896	146.4614772	4352.007148
2.17940417	3.63743807	151.1486143	4339.483786
2.19271353	3.63621989	155.8524128	4327.328749
2.2070909	3.6348977	161.0982787	4314.174426
2.22437383	3.63329324	167.6385246	4298.26552
2.24203213	3.63167217	174.5951317	4282.251498
2.25804888	3.63020612	181.1543971	4267.820253
2.27196683	3.62893273	187.0539269	4255.324952
2.28379202	3.627851	192.2170997	4244.739083
2.29368558	3.62694595	196.6462097	4235.90245
2.30340909	3.62605717	201.0986198	4227.242575
2.31313732	3.62516798	205.6540753	4218.596422
2.32285355	3.62427951	210.3069137	4209.974933
2.33258803	3.62338933	215.0740583	4201.354521
2.34234908	3.62249623	219.9627193	4192.723571
2.35214784	3.62159968	224.9820346	4184.077113
2.3619871	3.62069925	230.1373458	4175.411183
2.37186228	3.61979495	235.4302588	4166.726071
2.38175989	3.61888875	240.8573424	4158.040834
2.39168466	3.61797966	246.4249403	4149.346089
2.40163954	3.61706761	252.1387178	4140.641304
2.41167036	3.61614777	258.0300936	4131.880666
2.42179181	3.61521981	264.1142356	4123.061473
2.43200173	3.61428292	270.3969135	4114.176508
2.4422966	3.61333806	276.8831965	4105.235351
2.45266001	3.61238657	283.5698216	4096.25109
2.46306645	3.61143084	290.4467024	4087.246588
2.47349349	3.61047299	297.5044663	4078.241972
2.48393117	3.60951386	304.7411976	4069.245201
2.49434979	3.60855624	312.1402616	4060.282394
2.50471354	3.60760346	319.6785819	4051.384479
2.51499865	3.60665767	327.3396773	4042.571129
2.52516972	3.60572223	335.0963675	4033.873083
2.53517328	3.60480204	342.9045754	4025.335098
2.54493532	3.60390409	350.6996399	4017.020888
2.55436454	3.60303682	358.3971438	4009.00705
2.56336846	3.60220896	365.9050977	4001.372288
2.57170411	3.60144294	372.9959446	3994.320783
2.57900966	3.60077287	379.3234222	3988.162724
2.5848487	3.60023913	384.4578209	3983.264356
2.58822265	3.59993472	387.4562314	3980.473345
2.58768149	3.59999375	386.9737357	3981.014414
2.58324274	3.60041361	383.0387752	3984.864974
2.57704852	3.60099472	377.6143762	3990.200512
2.57003711	3.60165016	371.5669777	3996.227094
2.56240693	3.60236203	365.0958782	4002.782847
2.55426111	3.60312086	358.3117994	4009.782905
2.54597625	3.60389181	351.5412155	4016.907305
2.53765739	3.60466515	344.8715667	4024.066509
2.52937839	3.60543422	338.3595121	4031.198837
2.52141637	3.60617286	332.2128064	4038.060858
2.51373951	3.60688458	326.3920034	4044.683841
2.50640429	3.60756745	320.9255469	4051.048568
2.49933151	3.60822604	315.7413852	4057.19648
2.49251037	3.60886125	310.8210119	4063.134979
2.48592697	3.60947411	306.1448584	4068.872769
2.47974315	3.61004972	301.8166192	4074.269192
2.47328086	3.61065128	297.3588442	4079.916548
2.46711467	3.61122469	293.1667213	4085.306923
2.46119924	3.61177446	289.2006335	4090.481756
2.45548674	3.61230532	285.4215367	4095.484815
2.45002811	3.61281227	281.8565359	4100.268247
2.44479658	3.61329802	278.4816478	4104.856884
2.43983053	3.61375874	275.315416	4109.21382
2.43503329	3.61420372	272.2910019	4113.426295
2.43049326	3.61462448	269.4593513	4117.413461
2.42623733	3.61501998	266.8316428	4121.164783
2.42235217	3.61538324	264.4552359	4124.61332
2.41862661	3.61573139	262.1963309	4127.921122
2.41525622	3.61604604	260.1694028	4130.912919
2.41210364	3.61634042	258.2876495	4133.713946
2.40934047	3.61659772	256.6495281	4136.163711
2.40684951	3.61682984	255.1816904	4138.374983
2.40489152	3.61701145	254.0338089	4140.105899
2.40333711	3.61715569	253.1262062	4141.48116
2.40222111	3.61725816	252.4765866	4142.45844
2.40184452	3.6172918	252.2577513	4142.779323
2.40207965	3.61726827	252.3943624	4142.554874
2.40296252	3.61718395	252.9079725	4141.750659
2.40471033	3.61701911	253.9278468	4140.178922
2.40718338	3.61678646	255.3779403	4137.961637
2.41048062	3.61647687	257.3241933	4135.012912
2.41460635	3.61609058	259.7803814	4131.336595
2.41932029	3.61564917	262.6154605	4127.139704
2.42467212	3.61514847	265.8717046	4122.384248
2.43057051	3.61459722	269.5072856	4117.155025
2.43694318	3.6140022	273.4910887	4111.518039
2.4437787	3.61336349	277.8297192	4105.475739
2.4510033	3.61268895	282.490144	4099.104122
2.45851742	3.61198781	287.4202879	4092.491726
2.46632258	3.61125999	292.6325151	4085.638995
2.47441013	3.61050587	298.1330547	4078.550744
2.48277735	3.60972571	303.9326453	4071.230674
2.4913879	3.60892279	310.0187066	4063.71077
2.50014482	3.60810631	316.333233	4056.078111
2.50899205	3.60728169	322.8435023	4048.383909
2.51801324	3.60644082	329.6197609	4040.553114
2.52721248	3.60558345	336.676249	4032.584254
2.53657482	3.60471063	344.0129726	4024.487937
2.54609059	3.60382352	351.6337806	4016.275722
2.55563003	3.6029342	359.4429997	4008.059869
2.56517601	3.6020445	367.4311821	3999.857322
2.57488344	3.60113954	375.7365471	3991.531307
2.58462925	3.60023244	384.2636025	3983.202997
2.59453145	3.5993109	393.1257126	3974.759903
2.60454512	3.59837875	402.2954494	3966.237807
2.61456816	3.59744543	411.6879543	3957.723321
2.62450449	3.59652025	421.2156415	3949.301135
2.63448521	3.59559062	431.0078797	3940.856491
2.64455734	3.59465207	441.1206005	3932.349136
2.65463896	3.59371248	451.4804612	3923.850751
2.66487851	3.59275739	462.2516925	3915.230994
2.67503493	3.59180986	473.1893157	3906.698178
2.68509367	3.59087102	484.2768067	3898.26196
2.69511599	3.58993502	495.5825318	3889.869396
2.70522896	3.58899013	507.2580642	3881.415448
2.71533777	3.588045	519.2036896	3872.977732
2.72790016	3.5868695	534.4414825	3862.508961
2.74361026	3.58539806	554.1282098	3849.444478
2.76270456	3.58360763	579.0346592	3833.607359
2.78654361	3.58136867	611.7072249	3813.894452
2.81753316	3.57845078	656.9512752	3788.355967
2.85715891	3.57471041	719.7122753	3755.868773
2.89950737	3.57069838	793.4277212	3721.331679
2.94171087	3.56668529	874.4014518	3687.103171
2.98417363	3.56262941	964.2144374	3652.829572
3.02751005	3.55847151	1065.393518	3618.024555
3.07204166	3.55417707	1180.433864	3582.424695
3.11773774	3.5497492	1311.407732	3546.085478
3.16442726	3.54519929	1460.250152	3509.128647
3.21117782	3.54059964	1626.214466	3472.159284
3.25727946	3.53599711	1808.337381	3435.556617
3.30246623	3.53139516	2006.625052	3399.344347
3.34582853	3.52686506	2217.320795	3364.070278
3.38733036	3.52239625	2439.665923	3329.632102
3.42699942	3.51797211	2673.002839	3295.885456
3.46530444	3.51352817	2919.472844	3262.332104
3.50220686	3.50905727	3178.387617	3228.919888
3.53782807	3.50452114	3450.071297	3195.369901
3.5721609	3.4998637	3733.884674	3161.285359
3.60542831	3.49498868	4031.143979	3125.997886
3.63774798	3.48991526	4342.581521	3089.69251
3.66938028	3.48469336	4670.681788	3052.764903
3.70052226	3.47940314	5017.902979	3015.804188
3.73156829	3.47405502	5389.74589	2978.893796
3.7614831	3.46879258	5774.084032	2943.015707
3.79158263	3.46319036	6188.460596	2905.295825
3.82092067	3.45733956	6620.955516	2866.418248
3.84976791	3.45138971	7075.675543	2827.415992
3.87674499	3.44580435	7529.133366	2791.286081
3.90353431	3.44025585	8008.188921	2755.851743
3.92903609	3.43460212	8492.510451	2720.208041
3.95311752	3.42907507	8976.716714	2685.808661
3.97577874	3.42414536	9457.552047	2655.494217
3.99713748	3.41990951	9934.304784	2629.720004
4.01707065	3.41626138	10400.89351	2607.722535
4.03552238	3.41336758	10852.31472	2590.404465
4.05327175	3.41148363	11305.0308	2579.191744
4.06945923	3.41087294	11734.35519	2575.567522
4.08419773	3.41150929	12139.4142	2579.344139
4.09728428	3.41331195	12510.77691	2590.072674
4.1085109	3.41611606	12838.39992	2606.850106
4.11830734	3.41969405	13131.28841	2628.415684
4.12673085	3.42379279	13388.46692	2653.339302
4.13410366	3.42824359	13617.69679	2680.671456
4.14046657	3.43286986	13818.68032	2709.379622
4.14628205	3.43778652	14004.96572	2740.226866
4.15144411	3.443118	14172.42313	2774.073732
4.15586819	3.44866225	14317.53291	2809.714871
4.16024814	3.45436599	14462.65878	2846.859211
4.16383507	3.46014536	14582.60358	2884.996961
4.16693673	3.46638225	14687.12293	2926.727242
4.16967659	3.47309718	14780.07337	2972.331062
4.17242881	3.48014306	14874.03537	3020.94668
4.17510734	3.48757678	14966.05511	3073.100618
4.1777052	3.4954849	15055.84725	3129.571657
4.18009396	3.50424406	15138.88744	3193.331904
4.18249871	3.51432043	15222.94611	3268.288833
4.18475219	3.52631164	15302.14067	3359.786185
4.1866795	3.5418241	15370.19934	3481.962584
4.18752579	3.56257128	15400.17975	3652.340676
4.18852923	3.59180477	15435.8031	3906.652391
4.1894306	3.60707444	15467.87309	4046.452437
4.18904136	3.62789535	15454.01609	4245.172576
4.19083463	3.6597001	15517.96007	4567.726585
4.1696153	3.71745091	14777.98767	5217.36127
