SOURCE_ID	dec_bp_1	dec_bp_2	dec_g_1	dec_g_2	dec_rp_1	dec_rp_2	magnitude_bp_1	magnitude_bp_2	magnitude_g_1	magnitude_g_2	magnitude_rp_1	magnitude_rp_2	parallax_bp_1	parallax_bp_2	parallax_g_1	parallax_g_2	parallax_rp_1	parallax_rp_2	ra_bp_1	ra_bp_2	ra_g_1	ra_g_2	ra_rp_1	ra_rp_2
4670921764993416064	-66.83362528008936	-66.83362528008936	-66.83362528008936	-66.83362528008936	-66.83362528008936	-66.83362528008936	18.779029846191406	18.879029846191408	19.714696884155277	19.814696884155275	17.292823791503906	17.392823791503908	0.2265541957702286	0.2265541957702286	0.2265541957702286	0.2265541957702286	0.2265541957702286	0.2265541957702286	53.48015804622071	53.48015804622071	53.48015804622071	53.48015804622071	53.48015804622071	53.48015804622071
4670921764993886080	-66.83037869691171	-66.83037869691171	-66.83037869691171	-66.83037869691171	-66.83037869691171	-66.83037869691171	17.88675880432129	17.98675880432129	17.437593460083008	17.53759346008301	16.81435203552246	16.914352035522462	0.5025019776085866	0.5025019776085866	0.5025019776085866	0.5025019776085866	0.5025019776085866	0.5025019776085866	53.50072842393068	53.50072842393068	53.50072842393068	53.50072842393068	53.50072842393068	53.50072842393068
4670921868071461248	-66.80800196153469	-66.80800196153469	-66.80800196153469	-66.80800196153469	-66.80800196153469	-66.80800196153469			17.24538230895996	17.345382308959962			3.0513133415003995	3.0513133415003995	3.0513133415003995	3.0513133415003995	3.0513133415003995	3.0513133415003995	53.50472878246652	53.50472878246652	53.50472878246652	53.50472878246652	53.50472878246652	53.50472878246652
4670921868072628864	-66.80848841665426	-66.80848841665426	-66.80848841665426	-66.80848841665426	-66.80848841665426	-66.80848841665426	17.621856689453125	17.721856689453126	16.404821395874023	16.504821395874025	15.169167518615724	15.269167518615722	3.1552502488932115	3.1552502488932115	3.1552502488932115	3.1552502488932115	3.1552502488932115	3.1552502488932115	53.505292297836746	53.505292297836746	53.505292297836746	53.505292297836746	53.505292297836746	53.505292297836746
4670921868072630784	-66.81984846890063	-66.81984846890063	-66.81984846890063	-66.81984846890063	-66.81984846890063	-66.81984846890063	15.819679260253906	15.919679260253906	15.456775665283203	15.556775665283205	14.908432960510254	15.008432960510254	0.5196947947532695	0.5196947947532695	0.5196947947532695	0.5196947947532695	0.5196947947532695	0.5196947947532695	53.52167173572951	53.52167173572951	53.52167173572951	53.52167173572951	53.52167173572951	53.52167173572951
4670921932496270464	-66.82119599161999	-66.82119599161999	-66.82119599161999	-66.82119599161999	-66.82119599161999	-66.82119599161999	20.83369827270508	20.93369827270508	19.332725524902344	19.432725524902345	18.18722343444824	18.287223434448244	1.130134494499548	1.130134494499548	1.130134494499548	1.130134494499548	1.130134494499548	1.130134494499548	53.43767312756022	53.43767312756022	53.43767312756022	53.43767312756022	53.43767312756022	53.43767312756022
4670921966858533632	-66.81666024394296	-66.81666024394296	-66.81666024394296	-66.81666024394296	-66.81666024394296	-66.81666024394296	19.520700454711918	19.620700454711915	18.673622131347656	18.773622131347658	17.780134201049805	17.880134201049806	0.6192557868409185	0.6192557868409185	0.6192557868409185	0.6192557868409185	0.6192557868409185	0.6192557868409185	53.45940527665396	53.45940527665396	53.45940527665396	53.45940527665396	53.45940527665396	53.45940527665396
4670921971151114624	-66.81053636183266	-66.81053636183266	-66.81053636183266	-66.81053636183266	-66.81053636183266	-66.81053636183266	21.20909118652344	21.30909118652344	20.358173370361328	20.45817337036133	19.15302085876465	19.25302085876465	0.4249418782251385	0.4249418782251385	0.4249418782251385	0.4249418782251385	0.4249418782251385	0.4249418782251385	53.45056418603259	53.45056418603259	53.45056418603259	53.45056418603259	53.45056418603259	53.45056418603259
4670922001215748992	-66.81376878076824	-66.81376878076824	-66.81376878076824	-66.81376878076824	-66.81376878076824	-66.81376878076824	16.726459503173828	16.82645950317383	16.395610809326172	16.495610809326173	15.888282775878906	15.988282775878906	0.3928258833370314	0.3928258833370314	0.3928258833370314	0.3928258833370314	0.3928258833370314	0.3928258833370314	53.42911742334315	53.42911742334315	53.42911742334315	53.42911742334315	53.42911742334315	53.42911742334315
4670922001215750400	-66.80864634975701	-66.80864634975701	-66.80864634975701	-66.80864634975701	-66.80864634975701	-66.80864634975701	19.83794212341309	19.937942123413087	18.2329044342041	18.332904434204103	17.02207374572754	17.12207374572754	3.548965331363607	3.548965331363607	3.548965331363607	3.548965331363607	3.548965331363607	3.548965331363607	53.41858636705158	53.41858636705158	53.41858636705158	53.41858636705158	53.41858636705158	53.41858636705158
4670922001215750912	-66.80629770668759	-66.80629770668759	-66.80629770668759	-66.80629770668759	-66.80629770668759	-66.80629770668759	19.659109115600582	19.759109115600587	19.142316818237305	19.242316818237303	18.54770851135254	18.64770851135254	0.1455349272494093	0.1455349272494093	0.1455349272494093	0.1455349272494093	0.1455349272494093	0.1455349272494093	53.41336895292635	53.41336895292635	53.41336895292635	53.41336895292635	53.41336895292635	53.41336895292635
4670922005511580032	-66.8100106110827	-66.8100106110827	-66.8100106110827	-66.8100106110827	-66.8100106110827	-66.8100106110827	20.23097801208496	20.33097801208496	18.496309280395508	18.59630928039551	17.25786018371582	17.35786018371582	3.995487163115269	3.995487163115269	3.995487163115269	3.995487163115269	3.995487163115269	3.995487163115269	53.408266675197936	53.408266675197936	53.408266675197936	53.408266675197936	53.408266675197936	53.408266675197936
4670922035575488640	-66.80916578981441	-66.80916578981441	-66.80916578981441	-66.80916578981441	-66.80916578981441	-66.80916578981441	18.043434143066406	18.143434143066408	17.657915115356445	17.757915115356447	17.122594833374023	17.222594833374025	0.107932481904563	0.107932481904563	0.107932481904563	0.107932481904563	0.107932481904563	0.107932481904563	53.42818261649632	53.42818261649632	53.42818261649632	53.42818261649632	53.42818261649632	53.42818261649632
4670922039870146176	-66.80054291078045	-66.80054291078045	-66.80054291078045	-66.80054291078045	-66.80054291078045	-66.80054291078045	20.10673713684082	20.20673713684082	19.67925453186035	19.779254531860357	19.07417678833008	19.17417678833008	0.2983403471307592	0.2983403471307592	0.2983403471307592	0.2983403471307592	0.2983403471307592	0.2983403471307592	53.42481836341191	53.42481836341191	53.42481836341191	53.42481836341191	53.42481836341191	53.42481836341191
4670922039870148352	-66.80352587467142	-66.80352587467142	-66.80352587467142	-66.80352587467142	-66.80352587467142	-66.80352587467142	20.550920486450195	20.6509204864502	19.768569946289062	19.868569946289064	19.025270462036133	19.12527046203613	0.1599278671252406	0.1599278671252406	0.1599278671252406	0.1599278671252406	0.1599278671252406	0.1599278671252406	53.44641277728117	53.44641277728117	53.44641277728117	53.44641277728117	53.44641277728117	53.44641277728117
4670922074231057280	-66.79797253415518	-66.79797253415518	-66.79797253415518	-66.79797253415518	-66.79797253415518	-66.79797253415518	20.93925094604492	21.039250946044923	19.88666534423828	19.986665344238283	18.678821563720703	18.778821563720705	1.1057799663741663	1.1057799663741663	1.1057799663741663	1.1057799663741663	1.1057799663741663	1.1057799663741663	53.479030881397065	53.479030881397065	53.479030881397065	53.479030881397065	53.479030881397065	53.479030881397065
4670922104294966656	-66.8047025210959	-66.8047025210959	-66.8047025210959	-66.8047025210959	-66.8047025210959	-66.8047025210959	18.641069412231445	18.741069412231447	18.125171661376957	18.225171661376955	17.44407081604004	17.54407081604004	0.3585691637201894	0.3585691637201894	0.3585691637201894	0.3585691637201894	0.3585691637201894	0.3585691637201894	53.49940580202973	53.49940580202973	53.49940580202973	53.49940580202973	53.49940580202973	53.49940580202973
4670922138654860544	-66.78977031162486	-66.78977031162486	-66.78977031162486	-66.78977031162486	-66.78977031162486	-66.78977031162486	21.572355270385746	21.672355270385744	19.81786346435547	19.91786346435547	18.479631423950195	18.5796314239502	4.363792784861668	4.363792784861668	4.363792784861668	4.363792784861668	4.363792784861668	4.363792784861668	53.46210730919118	53.46210730919118	53.46210730919118	53.46210730919118	53.46210730919118	53.46210730919118
4670922173014450304	-66.77924028604936	-66.77924028604936	-66.77924028604936	-66.77924028604936	-66.77924028604936	-66.77924028604936	21.029682159423828	21.12968215942383	18.942338943481445	19.042338943481447	17.610681533813477	17.710681533813478	6.30317587383132	6.30317587383132	6.30317587383132	6.30317587383132	6.30317587383132	6.30317587383132	53.4525610192328	53.4525610192328	53.4525610192328	53.4525610192328	53.4525610192328	53.4525610192328
4670922173014451200	-66.77777965381603	-66.77777965381603	-66.77777965381603	-66.77777965381603	-66.77777965381603	-66.77777965381603	18.004013061523438	18.10401306152344	17.562686920166016	17.662686920166017	16.867225646972656	16.967225646972658	0.3351431036565727	0.3351431036565727	0.3351431036565727	0.3351431036565727	0.3351431036565727	0.3351431036565727	53.46869115873872	53.46869115873872	53.46869115873872	53.46869115873872	53.46869115873872	53.46869115873872
4670922211668840960	-66.84996560213595	-66.84996560213595	-66.84996560213595	-66.84996560213595	-66.84996560213595	-66.84996560213595	20.08234024047852	20.18234024047852	19.19632911682129	19.29632911682129	18.317869186401367	18.41786918640137	0.5020279533357127	0.5020279533357127	0.5020279533357127	0.5020279533357127	0.5020279533357127	0.5020279533357127	53.31355194634467	53.31355194634467	53.31355194634467	53.31355194634467	53.31355194634467	53.31355194634467
4670922211670010880	-66.84714119097532	-66.84714119097532	-66.84714119097532	-66.84714119097532	-66.84714119097532	-66.84714119097532	16.368942260742188	16.46894226074219	15.972259521484377	16.072259521484376	15.403480529785156	15.503480529785156	0.5603137399890022	0.5603137399890022	0.5603137399890022	0.5603137399890022	0.5603137399890022	0.5603137399890022	53.319483566892536	53.319483566892536	53.319483566892536	53.319483566892536	53.319483566892536	53.319483566892536
4670922241733910656	-66.84077413014133	-66.84077413014133	-66.84077413014133	-66.84077413014133	-66.84077413014133	-66.84077413014133	20.95099639892578	21.050996398925783	19.55566024780273	19.655660247802736	18.415512084960938	18.51551208496094	1.6269570970809395	1.6269570970809395	1.6269570970809395	1.6269570970809395	1.6269570970809395	1.6269570970809395	53.31334851452044	53.31334851452044	53.31334851452044	53.31334851452044	53.31334851452044	53.31334851452044
4670922246028578688	-66.8445241089845	-66.8445241089845	-66.8445241089845	-66.8445241089845	-66.8445241089845	-66.8445241089845	21.14779090881348	21.24779090881348	19.99125862121582	20.09125862121582	19.016387939453125	19.116387939453126	0.3805750175923688	0.3805750175923688	0.3805750175923688	0.3805750175923688	0.3805750175923688	0.3805750175923688	53.32521293247357	53.32521293247357	53.32521293247357	53.32521293247357	53.32521293247357	53.32521293247357
4670922383468700800	-66.81186111309981	-66.81186111309981	-66.81186111309981	-66.81186111309981	-66.81186111309981	-66.81186111309981	16.10527229309082	16.20527229309082	15.778105735778809	15.878105735778808	15.277968406677246	15.377968406677246	0.4646196227407287	0.4646196227407287	0.4646196227407287	0.4646196227407287	0.4646196227407287	0.4646196227407287	53.35952493684964	53.35952493684964	53.35952493684964	53.35952493684964	53.35952493684964	53.35952493684964
4670922452187327872	-66.8160524667911	-66.8160524667911	-66.8160524667911	-66.8160524667911	-66.8160524667911	-66.8160524667911	21.09073638916016	21.19073638916016	20.36490821838379	20.46490821838379	19.2461051940918	19.3461051940918	1.0104013137647472	1.0104013137647472	1.0104013137647472	1.0104013137647472	1.0104013137647472	1.0104013137647472	53.34733544550378	53.34733544550378	53.34733544550378	53.34733544550378	53.34733544550378	53.34733544550378
4670922482252083200	-66.82757728139435	-66.82757728139435	-66.82757728139435	-66.82757728139435	-66.82757728139435	-66.82757728139435	18.05778312683105	18.157783126831056	17.23478126525879	17.33478126525879	16.357934951782227	16.457934951782228	0.8511026916705722	0.8511026916705722	0.8511026916705722	0.8511026916705722	0.8511026916705722	0.8511026916705722	53.2442677430984	53.2442677430984	53.2442677430984	53.2442677430984	53.2442677430984	53.2442677430984
4670922658346604928	-66.78422648324573	-66.78422648324573	-66.78422648324573	-66.78422648324573	-66.78422648324573	-66.78422648324573	18.94784164428711	19.04784164428711	18.534318923950195	18.6343189239502	18.013668060302734	18.113668060302736	0.1928199280687885	0.1928199280687885	0.1928199280687885	0.1928199280687885	0.1928199280687885	0.1928199280687885	53.31233635667748	53.31233635667748	53.31233635667748	53.31233635667748	53.31233635667748	53.31233635667748
4670922757129996800	-66.79708566562934	-66.79708566562934	-66.79708566562934	-66.79708566562934	-66.79708566562934	-66.79708566562934	19.919160842895508	20.01916084289551	19.478656768798828	19.57865676879883	18.929763793945312	19.029763793945317	0.1360214587589646	0.1360214587589646	0.1360214587589646	0.1360214587589646	0.1360214587589646	0.1360214587589646	53.391293785510186	53.391293785510186	53.391293785510186	53.391293785510186	53.391293785510186	53.391293785510186
4670922761424651776	-66.81152038206848	-66.81152038206848	-66.81152038206848	-66.81152038206848	-66.81152038206848	-66.81152038206848	19.424776077270508	19.52477607727051	19.106739044189453	19.20673904418945	18.622730255126957	18.722730255126955	0.1963171810195873	0.1963171810195873	0.1963171810195873	0.1963171810195873	0.1963171810195873	0.1963171810195873	53.38571485012309	53.38571485012309	53.38571485012309	53.38571485012309	53.38571485012309	53.38571485012309
4670922830145298176	-66.7854335905132	-66.7854335905132	-66.7854335905132	-66.7854335905132	-66.7854335905132	-66.7854335905132	19.65981674194336	19.75981674194336	18.16505241394043	18.26505241394043	17.06292724609375	17.16292724609375	1.6597363557928817	1.6597363557928817	1.6597363557928817	1.6597363557928817	1.6597363557928817	1.6597363557928817	53.36451229397902	53.36451229397902	53.36451229397902	53.36451229397902	53.36451229397902	53.36451229397902
4670922830145298432	-66.7898578416784	-66.7898578416784	-66.7898578416784	-66.7898578416784	-66.7898578416784	-66.7898578416784	16.09014320373535	16.190143203735353	15.508069038391112	15.608069038391111	14.804895401000977	14.904895401000976	1.722418672238185	1.722418672238185	1.722418672238185	1.722418672238185	1.722418672238185	1.722418672238185	53.35669775767661	53.35669775767661	53.35669775767661	53.35669775767661	53.35669775767661	53.35669775767661
4670922860209214976	-66.78586500308928	-66.78586500308928	-66.78586500308928	-66.78586500308928	-66.78586500308928	-66.78586500308928	21.280914306640625	21.380914306640623	19.98638153076172	20.08638153076172	18.824308395385746	18.924308395385744	0.9909424105413002	0.9909424105413002	0.9909424105413002	0.9909424105413002	0.9909424105413002	0.9909424105413002	53.37800079511258	53.37800079511258	53.37800079511258	53.37800079511258	53.37800079511258	53.37800079511258
4670922864504549248	-66.79177015608354	-66.79177015608354	-66.79177015608354	-66.79177015608354	-66.79177015608354	-66.79177015608354	21.39607048034668	21.49607048034668	20.689861297607425	20.789861297607423	20.11741065979004	20.21741065979004	0.1516286563666775	0.1516286563666775	0.1516286563666775	0.1516286563666775	0.1516286563666775	0.1516286563666775	53.38679092758818	53.38679092758818	53.38679092758818	53.38679092758818	53.38679092758818	53.38679092758818
4670922864505036288	-66.78098807571139	-66.78098807571139	-66.78098807571139	-66.78098807571139	-66.78098807571139	-66.78098807571139	19.322986602783203	19.422986602783205	18.10160255432129	18.20160255432129	17.10011100769043	17.20011100769043	1.6484434947254505	1.6484434947254505	1.6484434947254505	1.6484434947254505	1.6484434947254505	1.6484434947254505	53.36874046576303	53.36874046576303	53.36874046576303	53.36874046576303	53.36874046576303	53.36874046576303
4670922933224642432	-66.76650274093328	-66.76650274093328	-66.76650274093328	-66.76650274093328	-66.76650274093328	-66.76650274093328	17.77353286743164	17.873532867431642	16.95741081237793	17.05741081237793	16.08238983154297	16.18238983154297	1.6178953918737868	1.6178953918737868	1.6178953918737868	1.6178953918737868	1.6178953918737868	1.6178953918737868	53.45399600894453	53.45399600894453	53.45399600894453	53.45399600894453	53.45399600894453	53.45399600894453
4670922963288268672	-66.77176583406364	-66.77176583406364	-66.77176583406364	-66.77176583406364	-66.77176583406364	-66.77176583406364	11.986722946166992	12.086722946166992	11.681528091430664	11.781528091430664	11.208941459655762	11.30894145965576	1.869485160489718	1.869485160489718	1.869485160489718	1.869485160489718	1.869485160489718	1.869485160489718	53.39028701000009	53.39028701000009	53.39028701000009	53.39028701000009	53.39028701000009	53.39028701000009
4670922963288435712	-66.77214247302044	-66.77214247302044	-66.77214247302044	-66.77214247302044	-66.77214247302044	-66.77214247302044	19.224485397338867	19.32448539733887	18.80816650390625	18.90816650390625	18.055404663085938	18.15540466308594	0.1827350119237835	0.1827350119237835	0.1827350119237835	0.1827350119237835	0.1827350119237835	0.1827350119237835	53.38376828049062	53.38376828049062	53.38376828049062	53.38376828049062	53.38376828049062	53.38376828049062
4670923001944161920	-66.76296494497893	-66.76296494497893	-66.76296494497893	-66.76296494497893	-66.76296494497893	-66.76296494497893	20.835044860839844	20.935044860839845	20.39717483520508	20.49717483520508	19.848182678222656	19.948182678222658	1.2910949561984852	1.2910949561984852	1.2910949561984852	1.2910949561984852	1.2910949561984852	1.2910949561984852	53.4100774884589	53.4100774884589	53.4100774884589	53.4100774884589	53.4100774884589	53.4100774884589
4670923001944530304	-66.76353160977537	-66.76353160977537	-66.76353160977537	-66.76353160977537	-66.76353160977537	-66.76353160977537	20.87897682189941	20.978976821899412	20.63792991638184	20.73792991638184	20.15958404541016	20.25958404541016	0.1022596605955923	0.1022596605955923	0.1022596605955923	0.1022596605955923	0.1022596605955923	0.1022596605955923	53.42615681698537	53.42615681698537	53.42615681698537	53.42615681698537	53.42615681698537	53.42615681698537
4670923036303727872	-66.78255177106864	-66.78255177106864	-66.78255177106864	-66.78255177106864	-66.78255177106864	-66.78255177106864	19.99749755859375	20.09749755859375	19.58216667175293	19.68216667175293	18.870376586914062	18.970376586914064	0.4821357681150941	0.4821357681150941	0.4821357681150941	0.4821357681150941	0.4821357681150941	0.4821357681150941	53.340834277756194	53.340834277756194	53.340834277756194	53.340834277756194	53.340834277756194	53.340834277756194
4670923070662774656	-66.77138263808237	-66.77138263808237	-66.77138263808237	-66.77138263808237	-66.77138263808237	-66.77138263808237	20.72584724426269	20.825847244262697	20.369020462036133	20.46902046203613	19.97709274291992	20.077092742919923	0.4736506955139894	0.4736506955139894	0.4736506955139894	0.4736506955139894	0.4736506955139894	0.4736506955139894	53.37397052321924	53.37397052321924	53.37397052321924	53.37397052321924	53.37397052321924	53.37397052321924
4670923070663464576	-66.77020069817186	-66.77020069817186	-66.77020069817186	-66.77020069817186	-66.77020069817186	-66.77020069817186	17.5394229888916	17.639422988891603	16.24132537841797	16.34132537841797	15.11696720123291	15.21696720123291	5.1049131108933885	5.1049131108933885	5.1049131108933885	5.1049131108933885	5.1049131108933885	5.1049131108933885	53.34157412564425	53.34157412564425	53.34157412564425	53.34157412564425	53.34157412564425	53.34157412564425
4670923139382458240	-66.76222049375153	-66.76222049375153	-66.76222049375153	-66.76222049375153	-66.76222049375153	-66.76222049375153	21.24851417541504	21.34851417541504	20.474010467529297	20.5740104675293	19.37719345092773	19.477193450927736	1.0869095827982236	1.0869095827982236	1.0869095827982236	1.0869095827982236	1.0869095827982236	1.0869095827982236	53.33000617928975	53.33000617928975	53.33000617928975	53.33000617928975	53.33000617928975	53.33000617928975
4670923139382939264	-66.7497921787992	-66.7497921787992	-66.7497921787992	-66.7497921787992	-66.7497921787992	-66.7497921787992	17.332782745361328	17.43278274536133	17.015806198120117	17.11580619812012	16.520183563232422	16.620183563232423	0.2091382512386384	0.2091382512386384	0.2091382512386384	0.2091382512386384	0.2091382512386384	0.2091382512386384	53.32867824390405	53.32867824390405	53.32867824390405	53.32867824390405	53.32867824390405	53.32867824390405
4670923242461432064	-66.73898440549863	-66.73898440549863	-66.73898440549863	-66.73898440549863	-66.73898440549863	-66.73898440549863	21.328283309936523	21.428283309936525	20.44133186340332	20.54133186340332	19.18192481994629	19.28192481994629	2.610730828803435	2.610730828803435	2.610730828803435	2.610730828803435	2.610730828803435	2.610730828803435	53.34330683372336	53.34330683372336	53.34330683372336	53.34330683372336	53.34330683372336	53.34330683372336
4670923414259674240	-66.88061234126506	-66.88061234126506	-66.88061234126506	-66.88061234126506	-66.88061234126506	-66.88061234126506	19.919551849365234	20.01955184936524	19.331329345703125	19.431329345703126	18.615951538085938	18.71595153808594	0.0574342153742806	0.0574342153742806	0.0574342153742806	0.0574342153742806	0.0574342153742806	0.0574342153742806	53.0584947128776	53.0584947128776	53.0584947128776	53.0584947128776	53.0584947128776	53.0584947128776
4670923478684484608	-66.86262357202257	-66.86262357202257	-66.86262357202257	-66.86262357202257	-66.86262357202257	-66.86262357202257	16.059213638305664	16.159213638305665	15.648123741149902	15.748123741149902	15.063483238220217	15.163483238220214	0.9088957715479942	0.9088957715479942	0.9088957715479942	0.9088957715479942	0.9088957715479942	0.9088957715479942	53.121062334966894	53.121062334966894	53.121062334966894	53.121062334966894	53.121062334966894	53.121062334966894
4670923517340063872	-66.85754567570976	-66.85754567570976	-66.85754567570976	-66.85754567570976	-66.85754567570976	-66.85754567570976	19.49113273620605	19.591132736206056	18.663270950317383	18.763270950317384	17.82105255126953	17.921052551269533	0.6331155599046834	0.6331155599046834	0.6331155599046834	0.6331155599046834	0.6331155599046834	0.6331155599046834	53.06245228470223	53.06245228470223	53.06245228470223	53.06245228470223	53.06245228470223	53.06245228470223
4670923620418094208	-66.85271629963606	-66.85271629963606	-66.85271629963606	-66.85271629963606	-66.85271629963606	-66.85271629963606	16.74973487854004	16.84973487854004	16.532564163208008	16.63256416320801	15.390592575073242	15.490592575073242	1.4289093572003126	1.4289093572003126	1.4289093572003126	1.4289093572003126	1.4289093572003126	1.4289093572003126	53.02612892573762	53.02612892573762	53.02612892573762	53.02612892573762	53.02612892573762	53.02612892573762
4670923620418786688	-66.86820171462107	-66.86820171462107	-66.86820171462107	-66.86820171462107	-66.86820171462107	-66.86820171462107	21.17838859558105	21.278388595581056	20.84255599975586	20.94255599975586	19.5346736907959	19.6346736907959	1.8203700993279737	1.8203700993279737	1.8203700993279737	1.8203700993279737	1.8203700993279737	1.8203700993279737	53.04312035743339	53.04312035743339	53.04312035743339	53.04312035743339	53.04312035743339	53.04312035743339
4670923620419278080	-66.86048646133789	-66.86048646133789	-66.86048646133789	-66.86048646133789	-66.86048646133789	-66.86048646133789	16.220298767089844	16.320298767089845	15.875052452087402	15.975052452087402	15.357128143310549	15.457128143310548	0.5948800947384539	0.5948800947384539	0.5948800947384539	0.5948800947384539	0.5948800947384539	0.5948800947384539	53.03063555487372	53.03063555487372	53.03063555487372	53.03063555487372	53.03063555487372	53.03063555487372
4670923654779016320	-66.87273571765387	-66.87273571765387	-66.87273571765387	-66.87273571765387	-66.87273571765387	-66.87273571765387	16.38597869873047	16.48597869873047	15.971792221069336	16.071792221069337	15.394461631774902	15.494461631774902	0.7590192036249114	0.7590192036249114	0.7590192036249114	0.7590192036249114	0.7590192036249114	0.7590192036249114	52.98951976658469	52.98951976658469	52.98951976658469	52.98951976658469	52.98951976658469	52.98951976658469
4670923723498493312	-66.85799571721454	-66.85799571721454	-66.85799571721454	-66.85799571721454	-66.85799571721454	-66.85799571721454	15.745664596557615	15.845664596557617	15.31124496459961	15.411244964599607	14.71746826171875	14.81746826171875	0.9230312618235208	0.9230312618235208	0.9230312618235208	0.9230312618235208	0.9230312618235208	0.9230312618235208	53.04337526360855	53.04337526360855	53.04337526360855	53.04337526360855	53.04337526360855	53.04337526360855
4670923757857742208	-66.83785405893	-66.83785405893	-66.83785405893	-66.83785405893	-66.83785405893	-66.83785405893	21.06301689147949	21.163016891479494	20.74998664855957	20.84998664855957	19.69665908813477	19.796659088134767	0.6101312593882453	0.6101312593882453	0.6101312593882453	0.6101312593882453	0.6101312593882453	0.6101312593882453	53.081667028247786	53.081667028247786	53.081667028247786	53.081667028247786	53.081667028247786	53.081667028247786
4670923822281879168	-66.82582031538134	-66.82582031538134	-66.82582031538134	-66.82582031538134	-66.82582031538134	-66.82582031538134	17.698402404785156	17.798402404785158	17.404911041259766	17.504911041259767	16.957096099853516	17.057096099853517	0.2930877032806597	0.2930877032806597	0.2930877032806597	0.2930877032806597	0.2930877032806597	0.2930877032806597	53.02287146649854	53.02287146649854	53.02287146649854	53.02287146649854	53.02287146649854	53.02287146649854
4670923964015813888	-66.82280958933052	-66.82280958933052	-66.82280958933052	-66.82280958933052	-66.82280958933052	-66.82280958933052	21.258893966674805	21.35889396667481	20.19340705871582	20.29340705871582	18.956945419311523	19.056945419311525	2.8661744040652293	2.8661744040652293	2.8661744040652293	2.8661744040652293	2.8661744040652293	2.8661744040652293	53.12047483041518	53.12047483041518	53.12047483041518	53.12047483041518	53.12047483041518	53.12047483041518
4670923998375220736	-66.82937127279422	-66.82937127279422	-66.82937127279422	-66.82937127279422	-66.82937127279422	-66.82937127279422	19.67878532409668	19.77878532409668	19.018383026123047	19.11838302612305	18.32587242126465	18.42587242126465	0.5098807231650297	0.5098807231650297	0.5098807231650297	0.5098807231650297	0.5098807231650297	0.5098807231650297	53.16981019152799	53.16981019152799	53.16981019152799	53.16981019152799	53.16981019152799	53.16981019152799
4670923998375711360	-66.82520864130305	-66.82520864130305	-66.82520864130305	-66.82520864130305	-66.82520864130305	-66.82520864130305	21.162752151489254	21.26275215148926	20.41203498840332	20.51203498840332	19.263521194458008	19.36352119445801	1.015889017496318	1.015889017496318	1.015889017496318	1.015889017496318	1.015889017496318	1.015889017496318	53.15814563762787	53.15814563762787	53.15814563762787	53.15814563762787	53.15814563762787	53.15814563762787
4670924032736140160	-66.8210039858167	-66.8210039858167	-66.8210039858167	-66.8210039858167	-66.8210039858167	-66.8210039858167	20.403791427612305	20.503791427612303	19.650691986083984	19.750691986083982	18.425052642822266	18.525052642822267	0.16516299443255	0.16516299443255	0.16516299443255	0.16516299443255	0.16516299443255	0.16516299443255	53.20499555041742	53.20499555041742	53.20499555041742	53.20499555041742	53.20499555041742	53.20499555041742
4670924062800050560	-66.81193884343055	-66.81193884343055	-66.81193884343055	-66.81193884343055	-66.81193884343055	-66.81193884343055	20.52020072937012	20.62020072937012	19.6506290435791	19.750629043579103	18.778928756713867	18.87892875671387	0.8123398634216642	0.8123398634216642	0.8123398634216642	0.8123398634216642	0.8123398634216642	0.8123398634216642	53.15023590778782	53.15023590778782	53.15023590778782	53.15023590778782	53.15023590778782	53.15023590778782
4670924101455129216	-66.80457218355858	-66.80457218355858	-66.80457218355858	-66.80457218355858	-66.80457218355858	-66.80457218355858	21.03307342529297	21.13307342529297	20.88056755065918	20.98056755065918	20.177587509155277	20.277587509155275	0.3783159456174139	0.3783159456174139	0.3783159456174139	0.3783159456174139	0.3783159456174139	0.3783159456174139	53.1743777926633	53.1743777926633	53.1743777926633	53.1743777926633	53.1743777926633	53.1743777926633
4670924131519526144	-66.81737173451562	-66.81737173451562	-66.81737173451562	-66.81737173451562	-66.81737173451562	-66.81737173451562	19.690866470336918	19.790866470336915	18.278244018554688	18.37824401855469	17.110116958618164	17.210116958618165	3.651941614633441	3.651941614633441	3.651941614633441	3.651941614633441	3.651941614633441	3.651941614633441	53.07981250585306	53.07981250585306	53.07981250585306	53.07981250585306	53.07981250585306	53.07981250585306
4670924170175089792	-66.81014289304036	-66.81014289304036	-66.81014289304036	-66.81014289304036	-66.81014289304036	-66.81014289304036	19.54432487487793	19.64432487487793	18.51969337463379	18.61969337463379	17.524402618408203	17.624402618408205	0.8160907331381667	0.8160907331381667	0.8160907331381667	0.8160907331381667	0.8160907331381667	0.8160907331381667	53.0913960517944	53.0913960517944	53.0913960517944	53.0913960517944	53.0913960517944	53.0913960517944
4670924170175089920	-66.81758791758534	-66.81758791758534	-66.81758791758534	-66.81758791758534	-66.81758791758534	-66.81758791758534	16.079572677612305	16.179572677612306	15.676196098327637	15.776196098327636	15.09707736968994	15.19707736968994	0.8259356879441486	0.8259356879441486	0.8259356879441486	0.8259356879441486	0.8259356879441486	0.8259356879441486	53.08667100414949	53.08667100414949	53.08667100414949	53.08667100414949	53.08667100414949	53.08667100414949
